id,name,change_name_to,region,city,address,latitude,longitude,courseType,holes,hole_count,is_public,membership_type,phone,website,difficulty,price_min,price_max,price_text,price_type,price_source,weekday_price_min,weekday_price_max,weekend_price_min,weekend_price_max,teescanner_used_search_term,teescanner_matched_title,candidate_region,candidate_subregion,teescanner_match_status,teescanner_review_action,teescanner_review_reason,suggested_change_name_to,needs_price_review,seo_aliases,search_keywords,tags,source,updatedAt
gc-130f7b88bcf3,우리G.C,우리GC,경상,경주시,경상북도 경주시 양남면 동남로 972,35.6793271916167,129.376995261083,대중제,9,9,,대중제,054-740-0800,http://urigolfclub.co.kr,7.2,40000,65000,티스캐너 예약가 기준 40000~65000원,,,,,,,우리,우리골프클럽(P),경상북부,경주,ambiguous,manual_review,multiple similar candidates,,true,우리GC|우리CC|우리컨트리클럽|우리골프클럽|우리골프장,우리GC 우리CC 우리컨트리클럽 우리골프클럽 우리골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-29c208d17553,오션힐스청도G.C,오션힐스 청도GC,경상,청도군,경상북도 청도군 매전면 곰티로 370-204,35.6711804959138,128.820890512353,대중제,18,18,,대중제,0507-1375-5620,https://oceanhills.com/,5.2,180000,230000,티스캐너 예약가 기준 180000~230000원,,,,,,,오션힐스청도G.C,,,,,manual_review,,,true,오션힐스 청도GC|오션힐스 청도CC|오션힐스 청도컨트리클럽|오션힐스 청도골프클럽|오션힐스 청도골프장,오션힐스 청도GC 오션힐스 청도CC 오션힐스 청도컨트리클럽 오션힐스 청도골프클럽 오션힐스 청도골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-2159121d90f9,에콜리안광산골프장,광산CC,전라,광산구,광주광역시 광산구 오목내길 26(연산동),35.1068396396447,126.741808823782,대중제,9,9,,대중제,062-616-5870,https://www.gwangsancc.kr/,9.4,30000,40000,티스캐너 예약가 기준 30000~40000원,,,,,,,에콜리안광산골프장,,,,,manual_review,,,true,광산CC|광산GC|광산컨트리클럽|광산골프클럽|광산골프장,광산CC 광산GC 광산컨트리클럽 광산골프클럽 광산골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-b0d53a657195,클럽72(바다),클럽72CC,경기,인천시,인천시 중구 공항동로 392,37.4845900396053,126.46929277658,대중제,63,63,,대중제,1599-0072,https://www.onetheclub.com/,8.5,,,,,,,,,,,,,,,manual_review,,,true,클럽72CC|클럽72GC|클럽72컨트리클럽|클럽72골프클럽|클럽72골프장,클럽72CC 클럽72GC 클럽72컨트리클럽 클럽72골프클럽 클럽72골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-a7bb99a4bcec,클럽72(하늘),클럽72CC(하늘),경기,인천시,인천시 중구 공항동로135번길 267,37.4538394151484,126.483958911552,대중제,18,18,,대중제,1599-0072,https://www.onetheclub.com/,3.9,,,,,,,,,,,,,,,manual_review,,,true,클럽72CC(하늘)|클럽72CC(하늘)CC|클럽72CC(하늘)GC|클럽72CC(하늘)컨트리클럽|클럽72CC(하늘)골프클럽|클럽72CC(하늘)골프장,클럽72CC(하늘) 클럽72CC(하늘)CC 클럽72CC(하늘)GC 클럽72CC(하늘)컨트리클럽 클럽72CC(하늘)골프클럽 클럽72CC(하늘)골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-d5a6f91a588a,다산베아채골프&리조트,다산베아채골프&리조트,전라,전남,전남 강진군 도암면 학장용산길 101,34.5480223406807,126.758502323598,대중제,27,27,,대중제,061-430-9999,http://www.beachegolf.com,3.3,85000,185000,티스캐너 예약가 기준 85000~185000원,,,,,,,다산베아채골프&리조트,,,,,manual_review,,,true,다산베아채골프&리조트|다산베아채골프&CC|다산베아채골프&GC|다산베아채골프&컨트리클럽|다산베아채골프&골프클럽|다산베아채골프&골프장,다산베아채골프&리조트 다산베아채골프&CC 다산베아채골프&GC 다산베아채골프&컨트리클럽 다산베아채골프&골프클럽 다산베아채골프&골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-c8fc5eccf7b9,천지CC,함평천지CC,전라,전남,전남 함평군 함장로 889-11,35.0502180075752,126.49912356728,대중제,9,9,,대중제,0507-1439-0000,http://www.hpnabicc.co.kr,9.5,50000,85000,티스캐너 예약가 기준 50000~85000원,,,,,,,천지CC,,,,,manual_review,,,true,함평천지CC|함평천지GC|함평천지컨트리클럽|함평천지골프클럽|함평천지골프장,함평천지CC 함평천지GC 함평천지컨트리클럽 함평천지골프클럽 함평천지골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-606fb4b33249,떼제베운영,올데이청주떼제베,충청,청주시,청주시 흥덕구 옥산면 동림2길 149,36.6654954514899,127.319018623107,대중제,36,36,,대중제,043-262-5000,https://www.adtgv.co.kr/,6.3,120000,150000,티스캐너 예약가 기준 120000~150000원,,,,,,,떼제베운영,,,,,manual_review,,,true,올데이청주떼제베|올데이청주떼제베CC|올데이청주떼제베GC|올데이청주떼제베컨트리클럽|올데이청주떼제베골프클럽|올데이청주떼제베골프장,올데이청주떼제베 올데이청주떼제베CC 올데이청주떼제베GC 올데이청주떼제베컨트리클럽 올데이청주떼제베골프클럽 올데이청주떼제베골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-97d5d758dc31,블랙스톤cc,블랙스톤CC,충청,증평군,증평군 도안면 벼루재길 334,36.845323216739466,127.58270866015243,대중제,18,18,,대중제,031-643-2000,https://www.blackstoneresort.com/ic/,9.1,250000,330000,티스캐너 예약가 기준 250000~330000원,,,,,,,블랙스톤,블랙스톤,제주 제주도,제주시,ambiguous,manual_review,multiple similar candidates,,true,블랙스톤CC|블랙스톤GC|블랙스톤컨트리클럽|블랙스톤골프클럽|블랙스톤골프장,블랙스톤CC 블랙스톤GC 블랙스톤컨트리클럽 블랙스톤골프클럽 블랙스톤골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-ce976348ba8f,아난티클럽제주 (대중제),아난티클럽제주(퍼블릭),제주,제주시,제주특별자치도 제주시 선유로 445-55,33.5206094443622,126.738519790483,대중제,27,27,,대중제,064-786-3800,https://ananti.kr/ko/jeju,6.4,,,,,,,,,,,,,,,manual_review,,,true,아난티클럽제주|아난티클럽제주CC|아난티클럽제주GC|아난티클럽제주컨트리클럽|아난티클럽제주골프클럽|아난티클럽제주골프장,아난티클럽제주 아난티클럽제주CC 아난티클럽제주GC 아난티클럽제주컨트리클럽 아난티클럽제주골프클럽 아난티클럽제주골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-4d1cbdf3ceb2,롯데스카이힐제주 (대중제),롯데스카이힐제주CC,제주,서귀포시,제주특별자치도 서귀포시 상예로 530,33.2872722238503,126.405279081697,대중제,18,18,,대중제,064-731-2000,https://www.lotteskyhill.com/club/club-intro/club-intro-jeju,9.3,90000,180000,티스캐너 예약가 기준 평일 90000~150000원 / 주말 160000~180000원,reservation_reference,teescanner,90000,150000,160000,180000,롯데스카이힐제주,롯데스카이힐,제주 제주,서귀포,,accept_price,,,false,롯데스카이힐제주CC|롯데스카이힐제주GC|롯데스카이힐제주컨트리클럽|롯데스카이힐제주골프클럽|롯데스카이힐제주골프장,롯데스카이힐제주CC 롯데스카이힐제주GC 롯데스카이힐제주컨트리클럽 롯데스카이힐제주골프클럽 롯데스카이힐제주골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-ae299d74ffe4,여수시티파크골프&호텔,여수시티파크리조트골프장,전라,전남,전남 여수시 좌수영로 641,34.7775729423591,127.690032244262,대중제,18,18,,대중제,061-808-8000,http://www.citypark.co.kr/,7.7,100000,140000,티스캐너 예약가 기준 100000~140000원,,,,,,,여수시티파크골프&호텔,,,,,manual_review,,,true,여수시티파크리조트골프장|여수시티파크리조트CC|여수시티파크리조트GC|여수시티파크리조트컨트리클럽|여수시티파크리조트골프클럽,여수시티파크리조트골프장 여수시티파크리조트CC 여수시티파크리조트GC 여수시티파크리조트컨트리클럽 여수시티파크리조트골프클럽,{},public_data,2026-06-18T01:00:04.006Z
gc-b768a2002431,메이플비치골프&리조트,메이플비치골프앤리조트 CC,강원,강릉시,강릉시 강동면 풍호길 300-78,37.746647824005,128.968989626277,대중제,18,18,,대중제,033-650-0020,https://maplebeach.co.kr/,8.3,120000,180000,티스캐너 예약가 기준 120000~180000원,,,,,,,메이플비치골프&리조트,,,,,manual_review,,,true,메이플비치골프앤리조트 CC|메이플비치골프앤리조트GC|메이플비치골프앤리조트컨트리클럽|메이플비치골프앤리조트골프클럽|메이플비치골프앤리조트골프장,메이플비치골프앤리조트 CC 메이플비치골프앤리조트GC 메이플비치골프앤리조트컨트리클럽 메이플비치골프앤리조트골프클럽 메이플비치골프앤리조트골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-e6edfdd39527,O2리조트 퍼블릭골프장,오투리조트CC,강원,태백시,강원 태백시 서학로 739,37.1706733779187,128.948085384031,대중제,9,9,,대중제,033-580-7700,http://www.o2resort.com/main.xhtml,9,100000,150000,티스캐너 예약가 기준 평일 100000원 / 주말 150000원,reservation_reference,teescanner,100000,100000,150000,150000,오투리조트,오투리조트(P),강원동부,태백,,accept_price,,,false,오투리조트CC|오투리조트GC|오투리조트컨트리클럽|오투리조트골프클럽|오투리조트골프장,오투리조트CC 오투리조트GC 오투리조트컨트리클럽 오투리조트골프클럽 오투리조트골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-fac50b03683e,벨라45 오너스 컨트리클럽,벨라45 컨트리클럽,강원,횡성군,횡성군 서원면 창촌리 산132,37.471476509974,127.859579718745,회원제,18,18,,회원제,1551-2745,https://www.bella45.com/,,150000,230000,티스캐너 예약가 기준 150000~230000원,,,,,,,벨라45,벨라(P),강원서부,원주,ambiguous,manual_review,ambiguous_match,,true,벨라45 컨트리클럽|벨라45CC|벨라45GC|벨라45골프클럽|벨라45골프장,벨라45 컨트리클럽 벨라45CC 벨라45GC 벨라45골프클럽 벨라45골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-11423b427515,용평리조트골프클럽,,강원,평창군,평창군 대관령면 올림픽로 715,37.6509448898618,128.705556644413,회원제,18,18,,회원제,033-330-7611,,,,,,,,,,,,용평리조트골프클럽,,,,,manual_review,,,true,용평리조트골프클럽|용평리조트CC|용평리조트GC|용평리조트컨트리클럽|용평리조트골프장,용평리조트골프클럽 용평리조트CC 용평리조트GC 용평리조트컨트리클럽 용평리조트골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-1e4b4a02117e,용평버치힐골프클럽,,강원,평창군,평창군 대관령면 올림픽로 715,37.6509448898618,128.705556644413,회원제,18,18,,회원제,033-330-8623,,,,,,,,,,,,용평버치힐골프클럽,,,,,manual_review,,,true,용평버치힐골프클럽|용평버치힐CC|용평버치힐GC|용평버치힐컨트리클럽|용평버치힐골프장,용평버치힐골프클럽 용평버치힐CC 용평버치힐GC 용평버치힐컨트리클럽 용평버치힐골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-07cd3007c683,용평리조트대중골프장,,강원,평창군,평창군 대관령면 올림픽로 715,37.6509448898618,128.705556644413,대중제,9,9,,대중제,02-3270-1245,,,,,,,,,,,,용평리조트대중골프장,,,,,manual_review,,,true,용평리조트대중골프장|용평리조트대중CC|용평리조트대중GC|용평리조트대중컨트리클럽|용평리조트대중골프클럽,용평리조트대중골프장 용평리조트대중CC 용평리조트대중GC 용평리조트대중컨트리클럽 용평리조트대중골프클럽,{},public_data,2026-06-18T01:00:04.006Z
gc-4af8a2f8ed32,플라자CC,플라자CC 용인,경기,용인시,경기도 용인시 처인구 남사읍 봉무로 153번길 79,37.1336283949433,127.14698226012,회원제,36,36,,회원제,031-323-3311,http://www.plazacc.co.kr/,3.9,220000,290000,티스캐너 예약가 기준 220000~290000원,,,,,,,플라자CC,플라자CC용인,경기남부,용인,matched,manual_review,,,true,플라자CC 용인|플라자CC 용인CC|플라자CC 용인GC|플라자CC 용인컨트리클럽|플라자CC 용인골프클럽|플라자CC 용인골프장,플라자CC 용인 플라자CC 용인CC 플라자CC 용인GC 플라자CC 용인컨트리클럽 플라자CC 용인골프클럽 플라자CC 용인골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-9da6f2a0f2d9,태광컨트리클럽(회원제),태광CC(회원제),경기,용인시,경기도 용인시 기흥구 흥덕4로 77,37.2785734665911,127.089081801998,회원제,27,27,,회원제,070-8189-6001,https://www.taekwangcc.co.kr/,4.5,220000,300000,티스캐너 예약가 기준 평일 220000~260000원 / 주말 300000원,reservation_reference,teescanner,220000,260000,300000,300000,태광,태광,경기남부,용인,,accept_price,,,false,태광CC|태광GC|태광컨트리클럽|태광골프클럽|태광골프장,태광CC 태광GC 태광컨트리클럽 태광골프클럽 태광골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-3d63d3179c0f,태광컨트리클럽(대중제),태광CC(퍼블릭),경기,용인시,경기도 용인시 기흥구 흥덕4로 77,37.2785734665911,127.089081801998,대중제,9,9,,대중제,070-8189-6001,https://www.taekwangcc.co.kr/,4.5,199000,259000,티스캐너 예약가 기준 199000~259000원,,,,,,,태광,태광,,,ambiguous,manual_review,multiple similar candidates,,true,태광CC|태광GC|태광컨트리클럽|태광골프클럽|태광골프장,태광CC 태광GC 태광컨트리클럽 태광골프클럽 태광골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-0f218a599984,국가보훈부 88골프장,88CC,경기,용인시,경기도 용인시 기흥구 석성로 521번길 169,37.306732671299,127.160462250868,회원제,36,36,,회원제,031-287-8811,https://www.88countryclub.co.kr/,2.6,210000,260000,티스캐너 예약가 기준 210000~260000원,,,,,,,국가보훈부 88골프장,,,,,manual_review,,,true,88CC|88GC|88컨트리클럽|88골프클럽|88골프장,88CC 88GC 88컨트리클럽 88골프클럽 88골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-588d348bc962,레이크사이드CC(회원제),레이크사이드CC(회원제),경기,용인시,경기도 용인시 처인구 모현읍 능원로 181,37.3241166580753,127.175268275755,회원제,18,18,,회원제,031-334-2111,http://www.lakeside.kr/,,199000,240000,티스캐너 예약가 기준 199000~240000원,reservation_reference,teescanner,199000,240000,,,레이크사이드,레이크사이드,경기남부,용인,,manual_review,,,true,레이크사이드CC|레이크사이드GC|레이크사이드컨트리클럽|레이크사이드골프클럽|레이크사이드골프장,레이크사이드CC 레이크사이드GC 레이크사이드컨트리클럽 레이크사이드골프클럽 레이크사이드골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-2ef4e18d677b,블루원용인CC(비회원제),블루원용인CC(퍼블릭),경기,용인시,경기도 용인시 처인구 원삼면 보개원삼로 1534번길 40,37.134173221852,127.325900163183,대중제,9,9,,대중제,1899-1888,http://yi.blueone.com/,5.6,150000,200000,티스캐너 예약가 기준 평일 150000원 / 주말 200000원,reservation_reference,teescanner,150000,150000,200000,200000,블루원용인,블루원용인,경기남부,용인,,accept_price,,,false,블루원용인CC|블루원용인GC|블루원용인컨트리클럽|블루원용인골프클럽|블루원용인골프장,블루원용인CC 블루원용인GC 블루원용인컨트리클럽 블루원용인골프클럽 블루원용인골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-4487ee52808c,코리아대중CC,코리아퍼블릭CC,경기,용인시,경기도 용인시 기흥구 기흥단지로 224,37.2235240855674,127.119046263181,대중제,9,9,,대중제,031-286-9500,https://www.gakorea.com,1.2,55000,80000,티스캐너 예약가 기준 55000~80000원,,,,,,,코리아대중CC,,,,,manual_review,,,true,코리아퍼블릭CC|코리아퍼블릭GC|코리아퍼블릭컨트리클럽|코리아퍼블릭골프클럽|코리아퍼블릭골프장,코리아퍼블릭CC 코리아퍼블릭GC 코리아퍼블릭컨트리클럽 코리아퍼블릭골프클럽 코리아퍼블릭골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-4687a4044d34,지산퍼블릭,지산퍼블릭,경기,용인시,경기도 용인시 처인구 원삼면 죽양대로 2100번길 60,37.2131778614014,127.328786786275,대중제,9,9,,대중제,031-330-1400,https://www.jisanresort.co.kr,,40000,100000,티스캐너 예약가 기준 평일 40000~100000원 / 주말 52000~65000원,reservation_reference,teescanner,40000,100000,52000,65000,지산퍼블릭,지산퍼블릭(P),경기남부,용인권,,accept_price,,,false,지산퍼블릭|지산퍼블릭CC|지산퍼블릭GC|지산퍼블릭컨트리클럽|지산퍼블릭골프클럽|지산퍼블릭골프장,지산퍼블릭 지산퍼블릭CC 지산퍼블릭GC 지산퍼블릭컨트리클럽 지산퍼블릭골프클럽 지산퍼블릭골프장,{},public_data,2026-06-18T01:00:04.006Z
