id,name,change_name_to,address,phone,homepage_url,price_text,price_min,price_max,price_type,difficulty,avg_score,source_url,confidence,needs_check,note
gc-b4f940680084,프리스틴밸리 골프클럽,,경기도 가평군 설악면 유명로 1243-199,031-589-2000,http://www.pristinevalley.co.kr/,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%94%84%EB%A6%AC%EC%8A%A4%ED%8B%B4%EB%B0%B8%EB%A6%AC%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-f0e079a5a368,크리스탈밸리C.C,,경기도 가평군 상면 대보간선로 602-111,02-563-0055,https://kko.to/4TQREpz4mM,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%81%AC%EB%A6%AC%EC%8A%A4%ED%83%88%EB%B0%B8%EB%A6%ACC.C%20%EA%B7%B8%EB%A6%B0%ED%94%BC,high,y,
gc-068617149ff3,베뉴지CC,,경기도 가평군 가평읍 용추로 171번길 100,031-582-5999,http://www.venuegcc.com,,,,unknown,9.7,95,https://search.naver.com/search.naver?where=nexearch&query=%EB%B2%A0%EB%89%B4%EC%A7%80CC,high,y,
gc-1635f231cd12,자유로컨트리클럽,,경기도 연천군 백학면 노아로297번길 179-55,031-839-1500,http://www.jayurocc.com/,,,,unknown,6.6,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%9E%90%EC%9C%A0%EB%A1%9C%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-ba63455c375f,창원컨트리클럽,,창원시 의창구 대봉로 137,055-288-4112,http://www.changwoncountryclub.co.kr/,,,,unknown,1.7,89,https://search.naver.com/search.naver?where=nexearch&query=%EC%B0%BD%EC%9B%90%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-bfc85ba9acd0,용원컨트리클럽,,창원시 진해구 가주로 133,055-552-0080,https://www.ywcc.co.kr/,"네이버 예약: 190,000원; 210,000원; 215,000원",190000,215000,reservation_price,3,90,https://search.naver.com/search.naver?where=nexearch&query=%EC%9A%A9%EC%9B%90%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-745bb2ca1c75,아라미르골프앤리조트,,창원시 진해구 수제로 36,055-548-9999,https://n.news.naver.com/article/009/0005338128,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%9D%BC%EB%AF%B8%EB%A5%B4%EA%B3%A8%ED%94%84%EC%95%A4%EB%A6%AC%EC%A1%B0%ED%8A%B8,high,y,
gc-25bf0a715d27,진주컨트리클럽,,진주시 진성면 진성로 464번길 82,055-758-0400,http://www.chinjucc.co.kr/,"네이버 예약: 150,000원; 175,000원",150000,175000,reservation_price,2,89,https://search.naver.com/search.naver?where=nexearch&query=%EC%A7%84%EC%A3%BC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-d052d2018eeb,삼삼컨트리클럽,,사천시 축동면 화당산로 224,055-958-3333,https://www.samsamcc.co.kr,,,,unknown,8.5,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%82%BC%EC%82%BC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-7c631a53804f,김해정산컨트리클럽,,김해시 주촌면 서부로 1637번길 299-194,055-338-8300,http://www.jeongsancc.co.kr/,"네이버 예약: 240,000원",240000,240000,reservation_price,9.6,95,https://search.naver.com/search.naver?where=nexearch&query=%EA%B9%80%ED%95%B4%EC%A0%95%EC%82%B0%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-60d067e583df,포웰CC 김해,,김해시 진례면 고모로 134번길 54-49,055-340-9000,https://www.4wellcc.com/,"네이버 예약: 140,000원; 150,000원; 160,000원",140000,160000,reservation_price,8.2,93,https://search.naver.com/search.naver?where=nexearch&query=%ED%8F%AC%EC%9B%B0CC%20%EA%B9%80%ED%95%B4,high,y,
gc-57ce42c5a27d,리더스컨트리클럽,,밀양시 활성로 455,055-350-3000,https://www.leaderscc.co.kr,"네이버 예약: 150,000원; 160,000원; 165,000원; 175,000원",150000,175000,reservation_price,6.5,92,https://search.naver.com/search.naver?where=nexearch&query=%EB%A6%AC%EB%8D%94%EC%8A%A4%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-db7809fe87b9,밀양컨트리클럽,,밀양시 부북면 전사포리 832,055-350-3300,http://www.miryangcc.co.kr/,"네이버 예약: 80,000원",80000,80000,reservation_price,2.2,89,https://search.naver.com/search.naver?where=nexearch&query=%EB%B0%80%EC%96%91%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-a33f55e2efe0,밀양노벨컨트리클럽,,밀양시 단장면 단장로 946,055-359-8500,https://www.miryangnobelcc.co.kr,"네이버 예약: 110,000원",110000,110000,reservation_price,4,91,https://search.naver.com/search.naver?where=nexearch&query=%EB%B0%80%EC%96%91%EB%85%B8%EB%B2%A8%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-2b0f0302ba03,거제드비치골프클럽,,거제시 장목면 거제북로 1573,055-736-3000,http://www.debeach.co.kr/,"네이버 예약: 110,000원; 120,000원; 130,000원",110000,130000,reservation_price,7,93,https://search.naver.com/search.naver?where=nexearch&query=%EA%B1%B0%EC%A0%9C%EB%93%9C%EB%B9%84%EC%B9%98%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-cc0251be98e6,거제뷰컨트리클럽,,거제시 거제면 두동로 259-80,0507-1447-2232,http://www.geojeview.co.kr/,"네이버 예약: 95,000원; 129,000원",95000,129000,reservation_price,4.2,91,https://search.naver.com/search.naver?where=nexearch&query=%EA%B1%B0%EC%A0%9C%EB%B7%B0%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-37a17c98d697,통도파인이스트컨트리클럽,,양산시 하북면 신평남부길 78-130,055-370-1300,http://www.tongdocc.co.kr/,,,,unknown,2.7,90,https://search.naver.com/search.naver?where=nexearch&query=%ED%86%B5%EB%8F%84%ED%8C%8C%EC%9D%B8%EC%9D%B4%EC%8A%A4%ED%8A%B8%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-7031ce912de8,동부산컨트리클럽,,양산시 매곡외산로 282,055-388-1315,http://www.dongpusancc.co.kr/,,,,unknown,6.2,92,https://search.naver.com/search.naver?where=nexearch&query=%EB%8F%99%EB%B6%80%EC%82%B0%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-e85969d2e40c,에이원컨트리클럽,,양산시 덕명로 190,055-371-3500,http://www.aonecc.co.kr/,,,,unknown,4.1,91,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%90%EC%9D%B4%EC%9B%90%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-68aed81d1384,양산컨트리클럽,,양산시 상북면 충렬로 687,055-379-0000,https://www.yangsancc.co.kr/,"네이버 예약: 160,000원; 170,000원",160000,170000,reservation_price,8.5,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%96%91%EC%82%B0%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-e33531fed221,다이아몬드컨트리클럽,,양산시 상북면 공원로 305-391,055-392-0700,http://www.diamondcc.co.kr/,"네이버 예약: 152,000원; 160,000원; 170,000원; 180,000원",152000,180000,reservation_price,7.6,93,https://search.naver.com/search.naver?where=nexearch&query=%EB%8B%A4%EC%9D%B4%EC%95%84%EB%AA%AC%EB%93%9C%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-afaf2442a07f,양산동원로얄CC,,양산시 어실로 380-45,055-389-7000,http://www.dongwonroyalcc.co.kr/,"네이버 예약: 135,000원; 170,000원",135000,170000,reservation_price,4.5,91,https://search.naver.com/search.naver?where=nexearch&query=%EC%96%91%EC%82%B0%EB%8F%99%EC%9B%90%EB%A1%9C%EC%96%84CC,high,y,
gc-1a979a076b10,의령친환경골프장,,의령군 의령읍 남강로 417,055-570-2888,https://의령친환경골프장.kr,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%98%EB%A0%B9%EC%B9%9C%ED%99%98%EA%B2%BD%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,
gc-f2927c01eff1,의령 리온컨트리클럽,,경남 의령군 칠곡면 외조리 740,055-570-7000,http://www.rieoncc.co.kr,,,,unknown,8.3,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%98%EB%A0%B9%20%EB%A6%AC%EC%98%A8%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-5aff806af4f9,부곡컨트리클럽,,창녕군 부곡면 온천로 445,055-521-0707,http://www.bkcc.co.kr/,"네이버 예약: 160,000원; 165,000원",160000,165000,reservation_price,4.3,91,https://search.naver.com/search.naver?where=nexearch&query=%EB%B6%80%EA%B3%A1%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-5eecfb4b22ad,고성컨트리클럽,,고성군 고성읍 월평3길 250,1666-0072,http://www.gosungcc.com/,,,,unknown,7.9,93,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A0%EC%84%B1%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-11e571536868,아난티남해CC,,남해군 남면 남서대로 1179번길 40-109,055-860-0555,https://ananti.kr,,,,unknown,7.8,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%82%9C%ED%8B%B0%EB%82%A8%ED%95%B4CC,high,y,
gc-a2ecc8249f1d,아난티남해GC,,남해군 남면 남서대로 1179번길 40-109,055-860-0555,https://ananti.kr,,,,unknown,7.8,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%82%9C%ED%8B%B0%EB%82%A8%ED%95%B4GC,high,y,
gc-64e6bf7be0a4,경남스카이뷰CC,,함양군 서상면 소로길 226,055-960-7000,http://www.skyviewcc.co.kr/,"네이버 예약: 119,000원; 129,000원; 149,000원",119000,149000,reservation_price,3.9,91,https://search.naver.com/search.naver?where=nexearch&query=%EA%B2%BD%EB%82%A8%EC%8A%A4%EC%B9%B4%EC%9D%B4%EB%B7%B0CC,high,y,
gc-993e536ad4ee,클럽디거창,,거창군 신원면 덕산리 산 13번지,055-945-2222,https://www.clubd.com/geochang/index.do,"네이버 예약: 140,000원",140000,140000,reservation_price,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%81%B4%EB%9F%BD%EB%94%94%EA%B1%B0%EC%B0%BD,high,y,
gc-2a08fd4bdc5e,아델스코트 컨트리클럽,,합천군 가야면 가조가야로 1916-35,055-930-7777,https://www.adelscott.co.kr/,,,,unknown,4.6,91,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%8D%B8%EC%8A%A4%EC%BD%94%ED%8A%B8%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-4b9a9d1f37d8,보문G.C,,경상북도 경주시 보문로 182-14,054-745-1672,https://golf.gtc.co.kr/intro/intro.asp,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B3%B4%EB%AC%B8G.C%20%EA%B2%BD%EC%A3%BC%EC%8B%9C,high,y,
gc-6ec3dc97bc62,안강레전드G.C,,경상북도 경주시 안강읍 낙산길 85,054-760-0707,https://www.legendgolf.co.kr/,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%88%EA%B0%95%EB%A0%88%EC%A0%84%EB%93%9CG.C,medium,y,
gc-94b561c2c97d,안동레이크골프클럽,,경상북도 안동시 관광단지로 316,054-821-9191,http://hugreen.gtc.co.kr/,"네이버 예약: 130,000원; 140,000원",130000,140000,reservation_price,7.7,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%88%EB%8F%99%EB%A0%88%EC%9D%B4%ED%81%AC%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-addca096eb8a,인터불고컨트리클럽,,경상북도 경산시 삼성현로 614-26,053-819-6100,http://www.haenaedacc.co.kr,"네이버 예약: 150,000원; 160,000원",150000,160000,reservation_price,6.9,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B8%ED%84%B0%EB%B6%88%EA%B3%A0%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-96fce8122d04,펜타뷰골프클럽,,경상북도 청도군 금천면 금천로 709,1644-8053,http://www.pentaview.co.kr/,"네이버 예약: 95,000원",95000,95000,reservation_price,3,90,https://search.naver.com/search.naver?where=nexearch&query=%ED%8E%9C%ED%83%80%EB%B7%B0%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-8809b27cc2be,마스터피스CC,,경상북도 고령군 쌍림면 산막길 47-80,054-955-7575,https://www.masterpiecegc.com/,"네이버 예약: 145,000원; 150,000원",145000,150000,reservation_price,8.5,93,https://search.naver.com/search.naver?where=nexearch&query=%EB%A7%88%EC%8A%A4%ED%84%B0%ED%94%BC%EC%8A%A4CC,high,y,
gc-043cdfb2fdcd,대가야CC,,경상북도 고령군 대가야읍 대가야로 1103,054-956-0009,https://www.daegayacc.com/,,,,unknown,9.2,94,https://search.naver.com/search.naver?where=nexearch&query=%EB%8C%80%EA%B0%80%EC%95%BCCC,high,y,
gc-078c6e56af3a,마린CC,,경상북도 울진군 매화면 매화로 115-99,054-781-0000,http://www.marinecc.co.kr,"네이버 예약: 133,000원",133000,133000,reservation_price,9.3,94,https://search.naver.com/search.naver?where=nexearch&query=%EB%A7%88%EB%A6%B0CC,high,y,
gc-abff7021616b,빛고을컨트리클럽,,광주광역시 남구 효우로 153(노대동),062-672-7400,https://www.bitgoeulcc.co.kr/web/index.do,,,,unknown,4.4,91,https://search.naver.com/search.naver?where=nexearch&query=%EB%B9%9B%EA%B3%A0%EC%9D%84%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-96881a9924c5,어등산컨트리클럽,,광주광역시 광산구 무진대로 31(운수동),062-605-3000,http://www.eodeungsancc.com/,"네이버 예약: 135,000원; 140,000원; 150,000원; 160,000원",135000,160000,reservation_price,7.8,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%96%B4%EB%93%B1%EC%82%B0%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-3b059ef8ec97,팔공컨트리클럽,,대구광역시 동구 팔공산로 237길 186,053-982-8080,https://palgong-cc.co.kr/,"네이버 예약: 140,000원",140000,140000,reservation_price,3.3,90,https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%94%EA%B3%B5%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-7b7b0fc1d2dd,냉천컨트리클럽,,대구광역시 달성군 가창면 가창로 1037-9,053-768-5511,http://www.nc-golf.co.kr,,,,unknown,2.8,90,https://search.naver.com/search.naver?where=nexearch&query=%EB%83%89%EC%B2%9C%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-5164e33152d9,구니컨트리클럽,,대구광역시 군위군 군위읍 도군로 2450,054-380-0000,http://www.gunicc.co.kr/,"네이버 예약: 100,000원",100000,100000,reservation_price,8.6,94,https://search.naver.com/search.naver?where=nexearch&query=%EA%B5%AC%EB%8B%88%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-28ed803e0e26,유성컨트리클럽,,대전 유성구 현충원로 200(덕명동 215-7번지),044-156-2023,https://www.yscc.co.kr/,,,,unknown,1.5,88,https://search.naver.com/search.naver?where=nexearch&query=%EC%9C%A0%EC%84%B1%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-c9369c96907d,금실대덕밸리CC,,대전 유성구 테크노중앙로 210(용산동 676번지),042-250-6661,https://www.hanmircc.com/,"네이버 예약: 99,000원; 135,000원",99000,135000,reservation_price,5.4,92,https://search.naver.com/search.naver?where=nexearch&query=%EA%B8%88%EC%8B%A4%EB%8C%80%EB%8D%95%EB%B0%B8%EB%A6%ACCC,high,y,
gc-485bb35864fb,부산컨트리클럽,,부산 금정구 노포동 368,051-509-0707,http://www.bscc.co.kr/,,,,unknown,4.7,91,https://search.naver.com/search.naver?where=nexearch&query=%EB%B6%80%EC%82%B0%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-38215b654b62,동래베네스트골프클럽,,부산광역시 금정구 하정로 66,051-580-0300,https://www.benestgolf.com,"네이버 예약: 220,000원; 270,000원",220000,270000,reservation_price,3.1,90,https://search.naver.com/search.naver?where=nexearch&query=%EB%8F%99%EB%9E%98%EB%B2%A0%EB%84%A4%EC%8A%A4%ED%8A%B8%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-9262179bfeaa,하이스트컨트리클럽,,부산광역시 강서구 과학산단1로 172,051-314-7000,http://www.highestcc.co.kr/,"네이버 예약: 105,000원; 110,000원; 120,000원; 125,000원",105000,125000,reservation_price,6.7,92,https://search.naver.com/search.naver?where=nexearch&query=%ED%95%98%EC%9D%B4%EC%8A%A4%ED%8A%B8%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-2070c1511760,아시아드컨트리클럽,,부산광역시 기장군 일광읍 차양길 26,051-720-6000,https://www.asiadcc.co.kr,,,,unknown,5.5,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EC%8B%9C%EC%95%84%EB%93%9C%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-0cacc131d4d7,해운대컨트리클럽,,부산광역시 기장군 정관면 병산2로 265,051-726-8000,http://www.haeundaecc.com/,"네이버 예약: 150,000원",150000,150000,reservation_price,7.4,93,https://search.naver.com/search.naver?where=nexearch&query=%ED%95%B4%EC%9A%B4%EB%8C%80%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-dceb317bb674,베이사이드골프클럽,,부산광역시 기장군 일광읍 이천8길 100,051-930-0000,http://www.bayside.co.kr/,,,,unknown,6.3,92,https://search.naver.com/search.naver?where=nexearch&query=%EB%B2%A0%EC%9D%B4%EC%82%AC%EC%9D%B4%EB%93%9C%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-80348568c7d7,기장동원로얄컨트리클럽,,부산 기장군 기장읍 만화리 104-5,051-750-6000,http://www.dongwongolf.co.kr/,"네이버 예약: 110,000원; 120,000원",110000,120000,reservation_price,5,92,https://search.naver.com/search.naver?where=nexearch&query=%EA%B8%B0%EC%9E%A5%EB%8F%99%EC%9B%90%EB%A1%9C%EC%96%84%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-4fba6a0ae29e,스톤게이트컨트리클럽,,부산광역시 기장군 일광읍 곡천길 317,051-722-7000,http://www.stonegatecc.co.kr/,"네이버 예약: 190,000원",190000,190000,reservation_price,9.4,94,https://search.naver.com/search.naver?where=nexearch&query=%EC%8A%A4%ED%86%A4%EA%B2%8C%EC%9D%B4%ED%8A%B8%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-dd6fca373d1b,인서울27골프클럽,,서울특별시 강서구 오정로 443-198,02-6395-8000,http://inseoul27.co.kr/,,,,unknown,4.4,91,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B8%EC%84%9C%EC%9A%B827%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-2b09ff38b37c,세종에머슨컨트리클럽,,세종특별자치시 전의면 운주산로 1510,044-862-4004,http://www.sejongemerson.co.kr/,,,,unknown,3,90,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%B8%EC%A2%85%EC%97%90%EB%A8%B8%EC%8A%A8%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-1e8879a575c1,세종레이캐슬골프&리조트,,세종특별자치시 전의면 의당전의로 252,044-279-3300,http://www.sjraycastle.com,,,,unknown,6.8,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%B8%EC%A2%85%EB%A0%88%EC%9D%B4%EC%BA%90%EC%8A%AC%EA%B3%A8%ED%94%84%26%EB%A6%AC%EC%A1%B0%ED%8A%B8,high,y,
gc-312ef6603be3,보라골프장,,울주군 삼동면 삼동로 404,052-255-1000,http://www.boracc.com/,"네이버 예약: 250,000원",250000,250000,reservation_price,5.1,92,https://search.naver.com/search.naver?where=nexearch&query=%EB%B3%B4%EB%9D%BC%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,
gc-bb197f80e910,베이스타즈CC,,북구 미포산업로 800,052-280-8800,http://www.baystars.co.kr,"네이버 예약: 130,000원; 189,000원",130000,189000,reservation_price,7.6,93,https://search.naver.com/search.naver?where=nexearch&query=%EB%B2%A0%EC%9D%B4%EC%8A%A4%ED%83%80%EC%A6%88CC,high,y,
gc-442afb70220e,오르비스골프클럽,,울주군 온양읍 망양리 산14-9,052-939-2000,https://www.southcape.co.kr/golf.asp,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%98%A4%EB%A5%B4%EB%B9%84%EC%8A%A4%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-fa1a5b7b0f98,인천국제컨트리클럽,,인천시 서구 도요지로 37,032-562-6666,https://www.incheoncc.com/,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B8%EC%B2%9C%EA%B5%AD%EC%A0%9C%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-68bd427a4957,송도골프클럽,,인천시 연수구 능허대로 236,032-833-0500,http://www.songdogolf.co.kr/,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%86%A1%EB%8F%84%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-60319bf1693c,인천그랜드컨트리클럽,인천그랜드CC,인천시 서구 원석로 195,032-584-3111,http://www.incheongrand.cc/,,220000,260000,green_fee,2.3,90,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B8%EC%B2%9C%EA%B7%B8%EB%9E%9C%EB%93%9C%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-fa55dbc73e9b,베어즈베스트청라골프클럽,베어즈베스트 청라GC,인천시 서구 청라대로 316번길 45,032-560-2000,http://www.bearsbestcheongnagc.com/,,,,unknown,,93.3,https://search.naver.com/search.naver?where=nexearch&query=%EB%B2%A0%EC%96%B4%EC%A6%88%EB%B2%A0%EC%8A%A4%ED%8A%B8%EC%B2%AD%EB%9D%BC%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-781728826076,석모도컨트리클럽,,인천시 강화군 어류정길 177,032-934-9344,https://naver.me/xI2TooVO,,,,unknown,,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9D%EB%AA%A8%EB%8F%84%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,medium,y,
gc-496303f3c77c,오렌지듄스 영종골프클럽,,인천 중구 운서동 3215,0507-1433-3026,http://www.orangedunesyj.com,,,,unknown,8.5,94,https://search.naver.com/search.naver?where=nexearch&query=%EC%98%A4%EB%A0%8C%EC%A7%80%EB%93%84%EC%8A%A4%20%EC%98%81%EC%A2%85%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-868a31e611a3,강화 선두리 골프장,,인천시 강화군 해안남로 474번길 59,032-933-1010,http://www.gakorea.com,,,,unknown,1.8,89,https://search.naver.com/search.naver?where=nexearch&query=%EA%B0%95%ED%99%94%20%EC%84%A0%EB%91%90%EB%A6%AC%20%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,
gc-043ae5d51851,베르힐CC 영종,,인천시 중구 한상중앙로 66(중산동),032-257-8000,https://www.verthillccyj.com,"네이버 예약: 270,000원",270000,270000,reservation_price,8.2,93,https://search.naver.com/search.naver?where=nexearch&query=%EB%B2%A0%EB%A5%B4%ED%9E%90CC%20%EC%98%81%EC%A2%85,high,y,
gc-4c57c6fd7298,디오션CC,,전남 여수시 화양면 안포리 1917,061-689-0410,https://www.theoceanresort.co.kr/country,"네이버 예약: 215,000원",215000,215000,reservation_price,4.6,91,https://search.naver.com/search.naver?where=nexearch&query=%EB%94%94%EC%98%A4%EC%85%98CC,high,y,
gc-295d6bb19311,포라이즌,,전남 순천시 별량면 오실길 333,061-740-8181,http://www.fourizon.co.kr,"네이버 예약: 204,000원",204000,204000,reservation_price,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%8F%AC%EB%9D%BC%EC%9D%B4%EC%A6%8C,high,y,
gc-95d86b96417d,파인힐스CC,,전남 순천시 주암면 복다리 산 27,061-750-9000,https://www.pinehills.co.kr,"네이버 예약: 125,000원; 135,000원; 155,000원",125000,155000,reservation_price,4.9,92,https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EC%9D%B8%ED%9E%90%EC%8A%A4CC,high,y,
gc-a4b9d0a94686,순천부영CC,,전남 순천시 해룡면 신대로 188,061-816-5500,http://www.scbooyoungcc.co.kr/index.asp,"네이버 예약: 160,000원",160000,160000,reservation_price,3,90,https://search.naver.com/search.naver?where=nexearch&query=%EC%88%9C%EC%B2%9C%EB%B6%80%EC%98%81CC,high,y,
gc-2042973e4c2d,나주힐스CC,,전남 나주시 세지면 성산리 820,061-337-5700,http://www.najuhills.com/,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%82%98%EC%A3%BC%ED%9E%90%EC%8A%A4CC,high,y,
gc-e87bc5cc22aa,광양CC,,전남 광양시 가야로 223,061-817-0707,http://www.gygc.kr,,,,unknown,3.7,91,https://search.naver.com/search.naver?where=nexearch&query=%EA%B4%91%EC%96%91CC,high,y,
gc-1236a882f178,창평CC,,전남 담양군 창평면 오강리 27-2,061-380-8800,http://www.cppc.co.kr/,,,,unknown,7.6,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%B0%BD%ED%8F%89CC,high,y,
gc-98d4ad236944,레이나CC,,전남 담양군 담양읍 깊은실길 169,061-380-7600,http://www.reinacc.co.kr,,,,unknown,6.9,92,https://search.naver.com/search.naver?where=nexearch&query=%EB%A0%88%EC%9D%B4%EB%82%98CC,high,y,
gc-353e04416544,죽향CC,,전남 담양군 창평면 창평로 159,061-382-7200,http://jhcc.co.kr/,,,,unknown,6.6,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%A3%BD%ED%96%A5CC,high,y,
gc-7be0893151f7,광주CC,,전남 곡성군 옥과면 입면로 455,061-339-7100,http://www.kjcc.co.kr/,,,,unknown,2.5,90,https://search.naver.com/search.naver?where=nexearch&query=%EA%B4%91%EC%A3%BCCC,high,y,
