id,name,change_name_to,address,phone,homepage_url,price_text,price_min,price_max,price_type,difficulty,avg_score,source_url,confidence,needs_check,note,teescanner_matched_title,teescanner_matched_region,teescanner_weekday_price_min,teescanner_weekday_price_max,teescanner_weekend_price_min,teescanner_weekend_price_max,teescanner_overall_price_min,teescanner_overall_price_max,teescanner_success_day_count,teescanner_no_price_day_count,teescanner_manual_review_count,teescanner_accept_price_day_count,teescanner_price_scope_summary,teescanner_review_action,teescanner_detail_url,teescanner_last_collected_at,teescanner_source_name
gc-8c893fc692ea,캐슬렉스제주 (대중제),캐슬렉스제주(퍼블릭),제주특별자치도 서귀포시 안덕면 평화로 1241,064-793-6630,http://www.castlexjj.com/,"참고 요금 평일 130,000원~135,000원 / 주말 160,000원",130000,160000,reservation_reference,7.2,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%BA%90%EC%8A%AC%EB%A0%89%EC%8A%A4%EC%A0%9C%EC%A3%BC%20(%EB%8C%80%EC%A4%91%EC%A0%9C),medium,y,TeeScanner 예약가 기준으로 보강함. 날짜/시간/예약 채널에 따라 요금이 달라질 수 있음. 네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,캐슬렉스,제주 제주 > 서귀포,130000,135000,160000,160000,130000,160000,2,0,0,2,loaded_slots,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=60&roundDay=2026-06-29&entry_path=SC,2026-06-25T00:49:55.200Z,teescanner
gc-a34d1218714a,해비치CC (대중제),해비치CC(퍼블릭),제주특별자치도 서귀포시 남원읍 원님로 399번길 319,064-766-6200,https://www.haevichi.com/ccjeju/ko/,"참고 요금 평일 110,000원~160,000원 / 주말 180,000원~210,000원",110000,210000,reservation_reference,7.1,93,https://search.naver.com/search.naver?where=nexearch&query=%ED%95%B4%EB%B9%84%EC%B9%98CC%20(%EB%8C%80%EC%A4%91%EC%A0%9C),high,y,TeeScanner 예약가 기준으로 보강함. 날짜/시간/예약 채널에 따라 요금이 달라질 수 있음. 네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,해비치,제주 제주 > 서귀포,110000,160000,180000,210000,110000,210000,2,0,0,2,loaded_slots,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=14&roundDay=2026-06-29&entry_path=SC,2026-06-25T00:51:58.730Z,teescanner
gc-ae905ec6b25f,소노펠리체 컨트리클럽 비발디파크 이스트,소노펠리체CC 비발디파크 EAST,홍천군 서면 한치골길 541-123,1644-0063,https://www.sonofelicecc.com/sn/,"참고 요금 평일 130,000원~170,000원",130000,170000,reservation_reference,8,93.6,https://search.naver.com/search.naver?where=nexearch&query=%EC%86%8C%EB%85%B8%ED%8E%A0%EB%A6%AC%EC%B2%B4%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD%20%EB%B9%84%EB%B0%9C%EB%94%94%ED%8C%8C%ED%81%AC%20%EC%9D%B4%EC%8A%A4%ED%8A%B8,medium,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,130000,170000,,,130000,170000,1,0,0,1,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=114372&roundDay=2026-06-28&entry_path=SC,2026-06-26T11:33:51.189Z,teescanner
gc-ec8024eb7955,웰리힐리퍼블릭,웰리힐리CC,횡성군 둔내면 고원로 451,1544-8833,http://www.wellihillipark.com/wellihillicc/,"참고 요금 평일 130,000원~160,000원",130000,160000,reservation_reference,9,94.5,https://search.naver.com/search.naver?where=nexearch&query=%EC%9B%B0%EB%A6%AC%ED%9E%90%EB%A6%AC%ED%8D%BC%EB%B8%94%EB%A6%AD,medium,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,130000,160000,,,130000,160000,1,0,0,1,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=187&roundDay=2026-06-29&entry_path=SC,2026-06-26T11:33:51.186Z,teescanner
gc-07b4c0178c39,블루헤런G.C,블루헤런GC,경기도 여주시 대신면 고달사로 67,031-880-0700,https://www.blueheron.co.kr/,"참고 요금 평일 150,000원~180,000원 / 주말 240,000원~250,000원",150000,250000,reservation_reference,8.9,94.4,https://search.naver.com/search.naver?where=nexearch&query=%EB%B8%94%EB%A3%A8%ED%97%A4%EB%9F%B0G.C%20%EA%B7%B8%EB%A6%B0%ED%94%BC,high,y,TeeScanner 예약가 기준으로 보강함. 날짜/시간/예약 채널에 따라 요금이 달라질 수 있음. 네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,150000,180000,240000,250000,150000,250000,2,0,0,2,complete_day_slots,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=207&roundDay=2026-06-27&entry_path=SC,,teescanner
gc-69fe3eb3e177,사우스케이프오너스클럽,사우스케이프CC,남해군 창선면 흥선로 1545,1644-0280,https://www.southcape.co.kr/golf.asp,,,,unknown,8.9,94.5,https://search.naver.com/search.naver?where=nexearch&query=%EC%82%AC%EC%9A%B0%EC%8A%A4%EC%BC%80%EC%9D%B4%ED%94%84%EC%98%A4%EB%84%88%EC%8A%A4%ED%81%B4%EB%9F%BD,medium,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-25T00:54:38.205Z,teescanner
gc-cd6b63162f39,거창친환경대중골프장,거창CC,거창군 가조면 우륵길 410-284,055-940-7979,https://www.geochang.go.kr/golf/common/main.do,,,,unknown,9,94.5,https://search.naver.com/search.naver?where=nexearch&query=%EA%B1%B0%EC%B0%BD%EC%B9%9C%ED%99%98%EA%B2%BD%EB%8C%80%EC%A4%91%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,,클럽디거창(P),경상북부 > 대구,,,,,,,0,2,2,0,,manual_review,,2026-06-25T00:55:10.131Z,teescanner
gc-a1d37ac059d4,경주C.C,경주CC,경상북도 경주시 보문로 182-98,054-778-8900,http://www.kyongjugolf.co.kr/,"참고 요금 평일 90,000원 / 주말 145,000원",90000,145000,reservation_reference,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B2%BD%EC%A3%BCC.C%20%EB%84%A4%EC%9D%B4%EB%B2%84%20%EC%98%88%EC%95%BD,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,90000,90000,145000,145000,90000,145000,2,0,0,2,manual_entry,accept_price,,2026-06-26T11:33:51.189Z,teescanner
gc-130f7b88bcf3,우리G.C,우리GC,경상북도 경주시 양남면 동남로 972,054-740-0800,http://urigolfclub.co.kr,"참고 요금 평일 40,000원~100,000원",40000,100000,reservation_reference,7.2,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%9A%B0%EB%A6%ACG.C%20%EB%84%A4%EC%9D%B4%EB%B2%84,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,40000,100000,,,40000,100000,1,0,0,1,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=361&roundDay=2026-06-29&entry_path=SC,2026-06-26T11:33:51.186Z,teescanner
gc-29c208d17553,오션힐스청도G.C,오션힐스 청도GC,경상북도 청도군 매전면 곰티로 370-204,0507-1375-5620,https://oceanhills.com/,"참고 요금 평일 120,000원 / 주말 100,000원~160,000원",100000,160000,reservation_reference,5.2,92.1,https://search.naver.com/search.naver?where=nexearch&query=%EC%98%A4%EC%85%98%ED%9E%90%EC%8A%A4%EC%B2%AD%EB%8F%84G.C%20%EA%B7%B8%EB%A6%B0%ED%94%BC,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,120000,120000,100000,160000,100000,160000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=359&roundDay=2026-06-30&entry_path=SC,2026-06-26T11:33:51.189Z,teescanner
gc-2159121d90f9,에콜리안광산골프장,광산CC,광주광역시 광산구 오목내길 26(연산동),062-616-5870,https://www.gwangsancc.kr/,,30000,40000,unknown,9.4,94.9,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%90%EC%BD%9C%EB%A6%AC%EC%95%88%EA%B4%91%EC%82%B0%EA%B3%A8%ED%94%84%EC%9E%A5%20%EB%84%A4%EC%9D%B4%EB%B2%84,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-25T00:58:29.725Z,teescanner
gc-b0d53a657195,클럽72(바다),클럽72CC,인천시 중구 공항동로 392,1599-0072,https://www.onetheclub.com/,"참고 요금 평일 120,000원~180,000원 / 주말 180,000원~300,000원",120000,300000,reservation_reference,8.5,94,https://search.naver.com/search.naver?where=nexearch&query=%ED%81%B4%EB%9F%BD72(%EB%B0%94%EB%8B%A4)%20%EC%9D%B8%EC%B2%9C%EC%8B%9C,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,120000,180000,180000,300000,120000,300000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=323&roundDay=2026-07-01&entry_path=SC,2026-06-26T11:33:51.189Z,teescanner
gc-a7bb99a4bcec,클럽72(하늘),클럽72CC(하늘),인천시 중구 공항동로135번길 267,1599-0072,https://www.onetheclub.com/,,,,unknown,3.9,91.4,https://search.naver.com/search.naver?where=nexearch&query=%ED%81%B4%EB%9F%BD72(%ED%95%98%EB%8A%98)%20%EC%9D%B8%EC%B2%9C%EC%8B%9C,high,y,,,,,,,,,,0,2,2,0,,manual_review,,,teescanner
gc-d5a6f91a588a,다산베아채골프&리조트,다산베아채골프&리조트,전남 강진군 도암면 학장용산길 101,061-430-9999,http://www.beachegolf.com,"참고 요금 평일 85,000원 / 주말 175,000원",85000,175000,reservation_reference,3.3,90.9,https://search.naver.com/search.naver?where=nexearch&query=%EB%8B%A4%EC%82%B0%EB%B2%A0%EC%95%84%EC%B1%84%EA%B3%A8%ED%94%84%26%EB%A6%AC%EC%A1%B0%ED%8A%B8%20%EA%B7%B8%EB%A6%B0%ED%94%BC,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,85000,85000,175000,175000,85000,175000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=113979&roundDay=2026-07-04&entry_path=SC,2026-06-26T11:33:51.189Z,teescanner
gc-c8fc5eccf7b9,천지CC,함평천지CC,전남 함평군 함장로 889-11,0507-1439-0000,http://www.hpnabicc.co.kr,"참고 요금 평일 50,000원~60,000원 / 주말 80,000원~100,000원",50000,100000,reservation_reference,9.5,95,https://search.naver.com/search.naver?where=nexearch&query=%EC%B2%9C%EC%A7%80CC%20%EC%A0%84%EB%82%A8,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,50000,60000,80000,100000,50000,100000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=288&roundDay=2026-06-28&entry_path=SC,2026-06-26T11:33:51.189Z,teescanner
gc-606fb4b33249,떼제베운영,올데이청주떼제베,청주시 흥덕구 옥산면 동림2길 149,043-262-5000,https://www.adtgv.co.kr/,"참고 요금 평일 40,000원 / 주말 70,000원~80,000원",40000,80000,reservation_reference,6.3,92.6,https://search.naver.com/search.naver?where=nexearch&query=%EB%96%BC%EC%A0%9C%EB%B2%A0%EC%9A%B4%EC%98%81,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,40000,40000,70000,80000,40000,80000,2,0,0,2,manual_entry,accept_price,,2026-06-26T11:33:51.189Z,teescanner
gc-97d5d758dc31,블랙스톤cc,블랙스톤CC,증평군 도안면 벼루재길 334,031-643-2000,https://www.blackstoneresort.com/ic/,,250000,330000,unknown,9.1,94.6,https://search.naver.com/search.naver?where=nexearch&query=%EB%B8%94%EB%9E%99%EC%8A%A4%ED%86%A4cc%20%EC%A6%9D%ED%8F%89%EA%B5%B0,high,y,,블랙스톤,제주 제주도 > 제주시,,,,,,,0,2,2,0,loaded_slots,manual_review,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=209&roundDay=2026-06-29&entry_path=SC,2026-06-25T15:17:07.349Z,teescanner
gc-ce976348ba8f,아난티클럽제주 (대중제),아난티클럽제주(퍼블릭),제주특별자치도 제주시 선유로 445-55,064-786-3800,https://ananti.kr/ko/jeju,,,,unknown,6.4,92.6,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%82%9C%ED%8B%B0%ED%81%B4%EB%9F%BD%EC%A0%9C%EC%A3%BC%20(%EB%8C%80%EC%A4%91%EC%A0%9C),high,y,,,,,,,,,,0,2,2,0,loaded_slots,manual_review,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=185&roundDay=2026-06-29&entry_path=SC,,teescanner
gc-4d1cbdf3ceb2,롯데스카이힐제주 (대중제),롯데스카이힐제주CC,제주특별자치도 서귀포시 상예로 530,064-731-2000,https://www.lotteskyhill.com/club/club-intro/club-intro-jeju,"참고 요금 평일 90,000원~150,000원 / 주말 160,000원~180,000원",90000,180000,reservation_reference,9.3,94.8,https://search.naver.com/search.naver?where=nexearch&query=%EB%A1%AF%EB%8D%B0%EC%8A%A4%EC%B9%B4%EC%9D%B4%ED%9E%90%EC%A0%9C%EC%A3%BC%20(%EB%8C%80%EC%A4%91%EC%A0%9C),high,y,TeeScanner 예약가 기준으로 보강함. 날짜/시간/예약 채널에 따라 요금이 달라질 수 있음. 네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,롯데스카이힐,제주 제주 > 서귀포,90000,150000,160000,180000,90000,180000,2,0,0,2,loaded_slots,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=173&roundDay=2026-06-29&entry_path=SC,2026-06-25T01:04:35.494Z,teescanner
gc-ae299d74ffe4,여수시티파크골프&호텔,여수시티파크리조트골프장,전남 여수시 좌수영로 641,061-808-8000,http://www.citypark.co.kr/,"참고 요금 평일 90,000원 / 주말 140,000원",90000,140000,reservation_reference,7.7,93.4,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%AC%EC%88%98%EC%8B%9C%ED%8B%B0%ED%8C%8C%ED%81%AC%EA%B3%A8%ED%94%84%26%ED%98%B8%ED%85%94%20%EB%84%A4%EC%9D%B4%EB%B2%84,medium,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,90000,90000,140000,140000,90000,140000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=168&roundDay=2026-06-28&entry_path=SC,2026-06-26T11:33:51.189Z,teescanner
gc-b768a2002431,메이플비치골프&리조트,메이플비치골프앤리조트 CC,강릉시 강동면 풍호길 300-78,033-650-0020,https://maplebeach.co.kr/,"참고 요금 평일 120,000원~140,000원 / 주말 180,000원",120000,180000,reservation_reference,8.3,93.8,https://search.naver.com/search.naver?where=nexearch&query=%EB%A9%94%EC%9D%B4%ED%94%8C%EB%B9%84%EC%B9%98%EA%B3%A8%ED%94%84%26%EB%A6%AC%EC%A1%B0%ED%8A%B8,medium,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,120000,140000,180000,180000,120000,180000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=396&roundDay=2026-06-28&entry_path=SC,2026-06-26T11:33:51.189Z,teescanner
gc-e6edfdd39527,O2리조트 퍼블릭골프장,오투리조트CC,강원 태백시 서학로 739,033-580-7700,http://www.o2resort.com/main.xhtml,"참고 요금 평일 100,000원 / 주말 150,000원",100000,150000,reservation_reference,9,94,https://search.naver.com/search.naver?where=nexearch&query=O2%EB%A6%AC%EC%A1%B0%ED%8A%B8%20%ED%8D%BC%EB%B8%94%EB%A6%AD%EA%B3%A8%ED%94%84%EC%9E%A5,medium,y,TeeScanner 예약가 기준으로 보강함. 날짜/시간/예약 채널에 따라 요금이 달라질 수 있음. 네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,오투리조트(P),강원동부 > 태백,100000,100000,150000,150000,100000,150000,2,0,0,2,loaded_slots,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=116&roundDay=2026-06-29&entry_path=SC,2026-06-25T01:08:46.370Z,teescanner
gc-fac50b03683e,벨라45 오너스 컨트리클럽,벨라45 컨트리클럽,횡성군 서원면 창촌리 산132,1551-2745,https://www.bella45.com/,"참고 요금 평일 140,000원 / 주말 200,000원",140000,200000,reservation_reference,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B2%A8%EB%9D%BC45%20%EC%98%A4%EB%84%88%EC%8A%A4%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,140000,140000,200000,200000,140000,200000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=114311&roundDay=2026-07-01&entry_path=SC,2026-06-26T11:33:51.189Z,teescanner
gc-11423b427515,용평리조트골프클럽,,평창군 대관령면 올림픽로 715,033-330-7611,,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%9A%A9%ED%8F%89%EB%A6%AC%EC%A1%B0%ED%8A%B8G.C,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-25T01:10:07.583Z,teescanner
gc-1e4b4a02117e,용평버치힐골프클럽,,평창군 대관령면 올림픽로 715,033-330-8623,,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%9A%A9%ED%8F%89%EB%B2%84%EC%B9%98%ED%9E%90%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-25T01:10:47.042Z,teescanner
gc-07cd3007c683,용평리조트대중골프장,,평창군 대관령면 올림픽로 715,02-3270-1245,,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%9A%A9%ED%8F%89%EB%A6%AC%EC%A1%B0%ED%8A%B8%EB%8C%80%EC%A4%91%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,,,,,,,,,,0,1,0,0,,not_on_source,,2026-06-25T01:11:26.559Z,teescanner
gc-4af8a2f8ed32,플라자CC,플라자CC 용인,경기도 용인시 처인구 남사읍 봉무로 153번길 79,031-323-3311,http://www.plazacc.co.kr/,"참고 요금 평일 220,000원 / 주말 290,000원",220000,290000,reservation_reference,3.9,91.3,https://search.naver.com/search.naver?where=nexearch&query=%ED%94%8C%EB%9D%BC%EC%9E%90CC,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,220000,220000,290000,290000,220000,290000,2,0,0,2,manual_entry,accept_price,,2026-06-26T11:33:51.189Z,teescanner
gc-9da6f2a0f2d9,태광컨트리클럽(회원제),태광CC(회원제),경기도 용인시 기흥구 흥덕4로 77,070-8189-6001,https://www.taekwangcc.co.kr/,"참고 요금 평일 220,000원~260,000원 / 주말 300,000원",220000,300000,reservation_reference,4.5,91.8,https://search.naver.com/search.naver?where=nexearch&query=%ED%83%9C%EA%B4%91%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD(%ED%9A%8C%EC%9B%90%EC%A0%9C),high,y,TeeScanner 예약가 기준으로 보강함. 날짜/시간/예약 채널에 따라 요금이 달라질 수 있음. 네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,태광,경기남부 > 용인,220000,260000,300000,300000,220000,300000,2,0,0,2,complete_day_slots,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=51&roundDay=2026-06-29&entry_path=SC,2026-06-25T01:13:07.640Z,teescanner
gc-3d63d3179c0f,태광컨트리클럽(대중제),태광CC(퍼블릭),경기도 용인시 기흥구 흥덕4로 77,070-8189-6001,https://www.taekwangcc.co.kr/,"참고 요금 평일 220,000원~260,000원 / 주말 300,000원",220000,300000,reservation_reference,4.5,91.8,https://search.naver.com/search.naver?where=nexearch&query=%ED%83%9C%EA%B4%91%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD(%EB%8C%80%EC%A4%91%EC%A0%9C),high,y,TeeScanner 예약가 기준으로 보강함. 날짜/시간/예약 채널에 따라 요금이 달라질 수 있음. manual_review 또는 partial_day_slots인 경우 검토 필요. 네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,220000,260000,300000,300000,220000,300000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=51&roundDay=2026-06-29&entry_path=SC,2026-06-26T11:33:51.186Z,teescanner
gc-0f218a599984,국가보훈부 88골프장,88CC,경기도 용인시 기흥구 석성로 521번길 169,031-287-8811,https://www.88countryclub.co.kr/,,210000,260000,unknown,2.6,90.3,https://search.naver.com/search.naver?where=nexearch&query=%EA%B5%AD%EA%B0%80%EB%B3%B4%ED%9B%88%EB%B6%80%2088%EA%B3%A8%ED%94%84%EC%9E%A5%20%EB%84%A4%EC%9D%B4%EB%B2%84,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-25T01:14:07.005Z,teescanner
