id,name,address,query,query_variant,attempted_queries,matched_query,source,candidate_title,candidate_address,candidate_phone,candidate_homepage_url,candidate_price_text,candidate_price_min,candidate_price_max,candidate_price_type,candidate_difficulty,candidate_difficulty_text,candidate_avg_score,candidate_reservation_prices_text,candidate_confidence,needs_review,reason,source_url,collected_at
gc-8809b27cc2be,마스터피스CC,경상북도 고령군 쌍림면 산막길 47-80,마스터피스CC,original,마스터피스CC | 마스터피스CC 네이버 | 마스터피스CC 그린피 | 마스터피스CC 네이버 예약 | 마스터피스CC 고령군,마스터피스CC,naver_scrape,마스터피스CC,경북 고령군 쌍림면 산막길 47-80,054-955-7575,https://www.masterpiecegc.com/,"네이버 예약: 145,000원; 150,000원",145000,150000,reservation_price,8.5,8.5/10,93,"네이버 예약: 145,000원; 150,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 2; difficulty: 8.5/10",https://search.naver.com/search.naver?where=nexearch&query=%EB%A7%88%EC%8A%A4%ED%84%B0%ED%94%BC%EC%8A%A4CC,2026-06-19T08:55:44.562Z
gc-0151ec2b5b3a,마에스트로 CC,경기도 안성시 양성면 안성맞춤대로 2134-36,마에스트로 CC,original,마에스트로 CC | 마에스트로 CC 네이버 | 마에스트로 CC 그린피 | 마에스트로 CC 네이버 예약 | 마에스트로 CC 안성시,마에스트로 CC,naver_scrape,마에스트로CC,경기 안성시 양성면 안성맞춤대로 2134-36,031-8046-1000,http://www.maestrocc.co.kr/,"네이버 예약: 220,000원; 230,000원",220000,230000,reservation_price,8.8,8.8/10,94,"네이버 예약: 220,000원; 230,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; homepage ambiguous; reservation prices: 2; difficulty: 8.8/10",https://search.naver.com/search.naver?where=nexearch&query=%EB%A7%88%EC%97%90%EC%8A%A4%ED%8A%B8%EB%A1%9C%20CC,2026-06-19T08:14:59.697Z
gc-16c25d6f3f20,마우나오션블루,경상북도 경주시 양남면 동남로 982,마우나오션블루,original,마우나오션블루 | 마우나오션블루 네이버 | 마우나오션블루 그린피 | 마우나오션블루 네이버 예약 | 마우나오션블루 경주시,마우나오션블루,naver_scrape,마우나오션블루,경상북도 경주시 양남면 동남로 982,054-740-0500,,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 3; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EB%A7%88%EC%9A%B0%EB%82%98%EC%98%A4%EC%85%98%EB%B8%94%EB%A3%A8,2026-06-19T08:51:27.729Z
gc-4826ba3e38b9,마우나오션C.C,경상북도 경주시 양남면 동남로 982,마우나오션C.C,original,마우나오션C.C | 마우나오션C.C 네이버 | 마우나오션C.C 그린피 | 마우나오션C.C 네이버 예약 | 마우나오션C.C 경주시,마우나오션C.C,naver_scrape,마우나오션 C.C,,054-740-0678,,,,,unknown,,,,,medium,true,"이름 유사·phone/homepage/price 후보 있음, 주소 확인 약함; phone candidates: 2; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EB%A7%88%EC%9A%B0%EB%82%98%EC%98%A4%EC%85%98C.C,2026-06-19T08:51:22.211Z
gc-fde386e28664,마이다스레이크 이천 골프&리조트,경기도 이천시 설성면 설가로 602,마이다스레이크 이천 골프&리조트 그린피,green_fee,마이다스레이크 이천 골프&리조트 | 마이다스레이크 이천 골프&리조트 네이버 | 마이다스레이크 이천 골프&리조트 그린피 | 마이다스레이크 이천 골프&리조트 네이버 예약 | 마이다스레이크 이천 골프&리조트 이천시,마이다스레이크 이천 골프&리조트 그린피,naver_scrape,마이다스레이크이천골프&리조트그린피,경기도 이천시 설성면 설가로 602,031-640-0123,,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EB%A7%88%EC%9D%B4%EB%8B%A4%EC%8A%A4%EB%A0%88%EC%9D%B4%ED%81%AC%20%EC%9D%B4%EC%B2%9C%20%EA%B3%A8%ED%94%84%26%EB%A6%AC%EC%A1%B0%ED%8A%B8%20%EA%B7%B8%EB%A6%B0%ED%94%BC,2026-06-19T08:14:16.209Z
gc-14a40331e62c,마이다스밸리 청평 골프클럽,경기도 가평군 설악면 다락재로 73-111,마이다스밸리 청평 골프클럽,original,마이다스밸리 청평 골프클럽 | 마이다스밸리 청평 GC | 마이다스밸리 청평 G.C | 마이다스밸리 청평 | 마이다스밸리 청평 골프클럽 네이버 | 마이다스밸리 청평 골프클럽 그린피 | 마이다스밸리 청평 골프클럽 네이버 예약 | 마이다스밸리 청평 골프클럽 가평군,마이다스밸리 청평 골프클럽,naver_scrape,마이다스밸리 청평 골프클럽,경기 가평군 설악면 다락재로 73-111,031-589-9000,http://www.midasgolf.co.kr/,,,,unknown,4.4,4.4/10,91,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 4.4/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EB%A7%88%EC%9D%B4%EB%8B%A4%EC%8A%A4%EB%B0%B8%EB%A6%AC%20%EC%B2%AD%ED%8F%89%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,2026-06-19T08:34:37.342Z
gc-b768a2002431,메이플비치골프&리조트,강릉시 강동면 풍호길 300-78,메이플비치골프&리조트,original,메이플비치골프&리조트 | 메이플비치골프&리조트 네이버 | 메이플비치골프&리조트 그린피 | 메이플비치골프&리조트 네이버 예약 | 메이플비치골프&리조트 강릉시,메이플비치골프&리조트,naver_scrape,메이플비치골프&리조트,,033-650-0020,,,,,unknown,,,,,medium,true,"이름 유사·phone/homepage/price 후보 있음, 주소 확인 약함; phone candidates: 4; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EB%A9%94%EC%9D%B4%ED%94%8C%EB%B9%84%EC%B9%98%EA%B3%A8%ED%94%84%26%EB%A6%AC%EC%A1%B0%ED%8A%B8,2026-06-19T07:26:16.156Z
gc-9d709ff43c33,몽베르 컨트리클럽(비회원제),경기 포천시 영북면 산정리 산 60,몽베르 CC(비회원제),cc,몽베르 컨트리클럽(비회원제) | 몽베르 CC(비회원제) | 몽베르 C.C(비회원제) | 몽베르 컨트리클럽(비회원제) 네이버 | 몽베르 컨트리클럽(비회원제) 그린피 | 몽베르 컨트리클럽(비회원제) 네이버 예약 | 몽베르 컨트리클럽(비회원제) 포천시,몽베르 CC(비회원제),naver_scrape,몽베르CC(비회원제),,,,,,,unknown,,,,,medium,true,"이름 유사, 주소·후보 필드 확인 필요; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EB%AA%BD%EB%B2%A0%EB%A5%B4%20CC(%EB%B9%84%ED%9A%8C%EC%9B%90%EC%A0%9C),2026-06-19T08:30:43.852Z
gc-1914b4243487,몽베르 컨트리클럽(회원제),경기도 포천시 영북면 산정호수로 359-12,몽베르 컨트리클럽(회원제),original,몽베르 컨트리클럽(회원제) | 몽베르 컨트리클럽 | 몽베르 CC(회원제) | 몽베르 C.C(회원제) | 몽베르 CC | 몽베르 C.C | 몽베르 컨트리클럽 네이버 | 몽베르 컨트리클럽 그린피 | 몽베르 컨트리클럽 네이버 예약 | 몽베르 컨트리클럽 포천시,몽베르 컨트리클럽(회원제),naver_scrape,몽베르CC,2024.12.03.포천에 위치한 몽베르 CC는 이름은 많이 들어봤는데 방문은 이번이 처음이에요. 몽베르컨트리클럽 회원제골프장 경기 포천시 영북면 산정호수로 359-12 전화번호 : 031-531-1100... 경기,031-531-1100,,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EB%AA%BD%EB%B2%A0%EB%A5%B4%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD(%ED%9A%8C%EC%9B%90%EC%A0%9C),2026-06-19T08:30:38.453Z
gc-e8468ec9b024,무등산CC,전남 화순군 화순읍 오성로 292-90,무등산CC,original,무등산CC | 무등산CC 네이버 | 무등산CC 그린피 | 무등산CC 네이버 예약 | 무등산CC 전남,무등산CC,naver_scrape,무등산CC,전남 화순군 화순읍 오성로 292-90,061-379-1000,https://mudeungsancc.com,,,,unknown,3.4,3.4/10,91,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 3.4/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EB%AC%B4%EB%93%B1%EC%82%B0CC,2026-06-19T09:53:10.645Z
gc-138f4498623e,무안CC,전남 무안군 청계면 도대리 818,무안CC,original,무안CC | 무안CC 네이버 | 무안CC 그린피 | 무안CC 네이버 예약 | 무안CC 전남,무안CC,naver_scrape,무안CC,전남 무안군 청계면 서호로 162,061-450-9000,http://www.muangc.co.kr/,,,,unknown,2.6,2.6/10,90,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 2.6/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EB%AC%B4%EC%95%88CC,2026-06-19T09:54:02.928Z
gc-dede5bb789cf,무주덕유산CC,전북특별자치도 무주군 설천면 만선로 185,무주덕유산CC,original,무주덕유산CC | 무주덕유산CC 네이버 | 무주덕유산CC 그린피 | 무주덕유산CC 네이버 예약 | 무주덕유산CC 전북특별자치도,무주덕유산CC,naver_scrape,덕유산CC,전북 무주군 설천면 만선로 185,063-322-9000,http://www.mdysresort.com/golf/golf_intro.asp,"네이버 예약: 180,000원",180000,180000,reservation_price,6,6/10,92,"네이버 예약: 180,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 1; difficulty: 6/10",https://search.naver.com/search.naver?where=nexearch&query=%EB%AC%B4%EC%A3%BC%EB%8D%95%EC%9C%A0%EC%82%B0CC,2026-06-19T09:57:38.774Z
gc-77f7a5893fb0,문경레저타운골프장,경상북도 문경시 마성면 문경골프장길 240,문경레저타운골프장,original,문경레저타운골프장 | 문경레저타운 | 문경레저타운골프장 네이버 | 문경레저타운골프장 그린피 | 문경레저타운골프장 네이버 예약 | 문경레저타운골프장 문경시,문경레저타운골프장,naver_scrape,문경레저타운골프장,웰빙타운길 7-12지번고요리 1063,054-572-5100,,,,,unknown,,,,,medium,true,"이름 유사·phone/homepage/price 후보 있음, 주소 확인 약함; phone candidates: 3; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EB%AC%B8%EA%B2%BD%EB%A0%88%EC%A0%80%ED%83%80%EC%9A%B4%EA%B3%A8%ED%94%84%EC%9E%A5,2026-06-19T08:54:37.139Z
gc-a33f55e2efe0,밀양노벨컨트리클럽,밀양시 단장면 단장로 946,밀양노벨컨트리클럽,original,밀양노벨컨트리클럽 | 밀양노벨CC | 밀양노벨C.C | 밀양노벨컨트리클럽 네이버 | 밀양노벨컨트리클럽 그린피 | 밀양노벨컨트리클럽 네이버 예약 | 밀양노벨컨트리클럽 밀양시,밀양노벨컨트리클럽,naver_scrape,밀양노벨CC,경남 밀양시 단장면 단장로 944,055-359-8500,https://www.miryangnobelcc.co.kr,"네이버 예약: 110,000원",110000,110000,reservation_price,4,4/10,91,"네이버 예약: 110,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 1; difficulty: 4/10",https://search.naver.com/search.naver?where=nexearch&query=%EB%B0%80%EC%96%91%EB%85%B8%EB%B2%A8%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T08:48:20.937Z
gc-db7809fe87b9,밀양컨트리클럽,밀양시 부북면 전사포리 832,밀양컨트리클럽,original,밀양컨트리클럽 | 밀양CC | 밀양C.C | 밀양컨트리클럽 네이버 | 밀양컨트리클럽 그린피 | 밀양컨트리클럽 네이버 예약 | 밀양컨트리클럽 밀양시,밀양컨트리클럽,naver_scrape,밀양컨트리클럽,경남 밀양시 부북면 사포산단1길 157,055-350-3300,http://www.miryangcc.co.kr/,"네이버 예약: 80,000원",80000,80000,reservation_price,2.2,2.2/10,89,"네이버 예약: 80,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 1; difficulty: 2.2/10",https://search.naver.com/search.naver?where=nexearch&query=%EB%B0%80%EC%96%91%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T08:48:14.967Z
gc-2db2d6cad688,발리오스컨트리클럽(비회원제),경기도 화성시 팔탄면 3.1만세로 641-28,발리오스컨트리클럽(비회원제),original,발리오스컨트리클럽(비회원제) | 발리오스CC(비회원제) | 발리오스C.C(비회원제) | 발리오스컨트리클럽(비회원제) 네이버 | 발리오스컨트리클럽(비회원제) 그린피 | 발리오스컨트리클럽(비회원제) 네이버 예약 | 발리오스컨트리클럽(비회원제) 화성시,발리오스컨트리클럽(비회원제),naver_scrape,발리오스 컨트리클럽,경기도 화성시 팔탄면 3.1만세로 641-28,031-352-5061,,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EB%B0%9C%EB%A6%AC%EC%98%A4%EC%8A%A4%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD(%EB%B9%84%ED%9A%8C%EC%9B%90%EC%A0%9C),2026-06-19T07:40:58.616Z
gc-ccb45b4f27e1,발리오스컨트리클럽(회원제),경기도 화성시 팔탄면 3.1만세로 641-28,발리오스컨트리클럽(회원제),original,발리오스컨트리클럽(회원제) | 발리오스컨트리클럽 | 발리오스CC(회원제) | 발리오스C.C(회원제) | 발리오스CC | 발리오스C.C | 발리오스컨트리클럽 네이버 | 발리오스컨트리클럽 그린피 | 발리오스컨트리클럽 네이버 예약 | 발리오스컨트리클럽 화성시,발리오스컨트리클럽(회원제),naver_scrape,발리오스 컨트리클럽,3.1만세로 641-28지번화당리 79-1,031-352-5061,,,,,unknown,,,,,medium,true,"이름 유사·phone/homepage/price 후보 있음, 주소 확인 약함; phone candidates: 2; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EB%B0%9C%EB%A6%AC%EC%98%A4%EC%8A%A4%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD(%ED%9A%8C%EC%9B%90%EC%A0%9C),2026-06-19T07:40:53.129Z
gc-db3f5634c5ee,백양우리CC,전남 장성군 북이면 사거리 752-1,백양우리CC,original,백양우리CC | 백양우리CC 네이버 | 백양우리CC 그린피 | 백양우리CC 네이버 예약 | 백양우리CC 전남,백양우리CC,naver_scrape,백양 우리컨트리클럽,전남 장성군 북이면 봉암로 1574 백양 컨트리 클럽,061-392-2300,http://www.woori-cc.co.kr/,"네이버 예약: 130,000원",130000,130000,reservation_price,6.9,6.9/10,92,"네이버 예약: 130,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 1; difficulty: 6.9/10",https://search.naver.com/search.naver?where=nexearch&query=%EB%B0%B1%EC%96%91%EC%9A%B0%EB%A6%ACCC,2026-06-19T09:56:00.308Z
gc-19f328d2bc87,백제컨트리클럽,부여군 은산면 충절로 3734-82,백제컨트리클럽,original,백제컨트리클럽 | 백제CC | 백제C.C | 백제컨트리클럽 네이버 | 백제컨트리클럽 그린피 | 백제컨트리클럽 네이버 예약 | 백제컨트리클럽 부여군,백제컨트리클럽,naver_scrape,백제컨트리클럽,충남 부여군 은산면 충절로 3734-82,041-830-0700,http://www.baekjecc.co.kr/,"네이버 예약: 160,000원; 180,000원; 190,000원",160000,190000,reservation_price,6.9,6.9/10,92,"네이버 예약: 160,000원; 180,000원; 190,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 3; difficulty: 6.9/10",https://search.naver.com/search.naver?where=nexearch&query=%EB%B0%B1%EC%A0%9C%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T10:03:17.270Z
gc-068617149ff3,베뉴지CC,경기도 가평군 가평읍 용추로 171번길 100,베뉴지CC,original,베뉴지CC | 베뉴지CC 네이버 | 베뉴지CC 그린피 | 베뉴지CC 네이버 예약 | 베뉴지CC 가평군,베뉴지CC,naver_scrape,베뉴지CC,경기 가평군 가평읍 용추로171번길 100 베뉴지컨트리클럽,031-582-5999,http://www.venuegcc.com,,,,unknown,9.7,9.7/10,95,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 6; homepage ambiguous; naver reservation price not found; difficulty: 9.7/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EB%B2%A0%EB%89%B4%EC%A7%80CC,2026-06-19T08:46:49.937Z
